Numero de producto;Nombre de producto;Unidad de medida de ventas;Nombre Grupo
3001431;SILICONAS PARTES PLASTICAS x 04 LITROS;Und;LINEA DESINFECCION AUTOMOTRIZ
3001432;SILICONAS PARTES PLASTICAS x 04 LITROS;Und;LINEA DESINFECCION AUTOMOTRIZ
5000526;RAPTOR 525 L TUMTABLE WRAPPER;Und;EQUIPOS FILM MIMA
3000925;CLING 15 PULG. CN x 0900 MTS;Und;ECOBYC CLING FILM
5000913;ANODOS LATON PARA CELDA HULL;Kg;RPTO LINEA GALVANICA
5000915;RESISTENCIA 400W;Und;REPUESTOS HOT MELT
3001433;SILICONAS PARTES PLASTICAS x 20 LITROS;Und;LINEA DESINFECCION AUTOMOTRIZ
5001266;O-RING,-036,VITON;Und;REPUESTOS HOT MELT
5000917;HANDLE KIT,SERVICE PART;Und;REPUESTOS HOT MELT
3000950;BYCLENE CAB x 5 Gal;Und;ADITIVOS FABRICADOS
5000933;KIT STRAIN GAUGE;Und;REPUESTOS FILM MIMA
5000934;ACCESOR HIDRAULICOS EXENTOS;;PLANTA TTO DE AGUAS
3001434;SILICONA PARTES PLASTICAS DESINFECTANTE x 500 ML;Und;LINEA DESINFECCION AUTOMOTRIZ
3001435;SILICONA PARTES PLASTICAS DESINFECTANTE x 04 LITROS;Und;LINEA DESINFECCION AUTOMOTRIZ
3001436;SILICONA PARTES PLASTICAS DESINFECTANTE x 20 LITROS;Und;LINEA DESINFECCION AUTOMOTRIZ
5000521;RACOR DE GOMA CON JUNTA-O;Und;REPUESTOS FINISHING
3001437;ABRILLANTADOR DE LLANTAS x 500 ML;Und;LINEA DESINFECCION AUTOMOTRIZ
3001438;ABRILLANTADOR DE LLANTAS x 04 LITROS;Und;LINEA DESINFECCION AUTOMOTRIZ
3001439;ABRILLANTADOR DE LLANTAS x 20 LITROS;Und;LINEA DESINFECCION AUTOMOTRIZ
3001440;LIMPIA PARABRISAS x 500 ML;Und;LINEA DESINFECCION AUTOMOTRIZ
3001442;LIMPIA PARABRISAS x 20 LITRO;Und;LINEA DESINFECCION AUTOMOTRIZ
3001441;LIMPIA PARABRISAS x 04 LITRO;Und;LINEA DESINFECCION AUTOMOTRIZ
3000175;CLING 12 PULG. CN x  020 MTS;Und;ECOBYC CLING FILM
5000116;CARCASA DE INYECTOR;Und;REPUESTOS FINISHING
5000948;ALARGADERA CPL. 300MM;Und;REPUESTOS FINISHING
5000950;PUMP CASING 0600/KOP32, PVDF;Und;RPTO LINEA GALVANICA
5000951;PUMP COVER 0600/KOP32, PVDF;Und;RPTO LINEA GALVANICA
5000956;TARJETA DE MOTOR AB-4;Und;REPUESTOS FILM MIMA
5000957;ACCESORIOS ELECTRICOS (PLANTA TTO AGUA);;PLANTA TTO DE AGUAS
5000958;SHIM BLANK 1 RC 004;Kg;REPUESTOS HOT MELT
5000968;SPRG, C, 450, 279,5, G.M;Und;REPUESTOS HOT MELT
5000970;UNION NUT CPL;Und;REPUESTOS FINISHING
5001183;WASHER THRUST 1040 INLET-E;Und;RPTO LINEA GALVANICA
3000604;STANYOL 651 x 04 KGS;Und;ADITIVOS FABRICADOS
3001304;LAVALOZAS LIQUIDO x 04 LITROS;Und;LINEA DESINFECTANTES
5000408;O-RING;Und;REPUESTOS HOT MELT
3000904;VICAFIL SL 2000 PLA JER 20N x 200 KGS;Und;JABONES TREFILACION
5000374;MAQ.COBRA PLUS DUAL STATION;Und;EQUIPOS FILM MIMA
5000980;MULTIMETER METERMAN TYPE 37XR;Und;REPUESTOS FINISHING
3000266;FOSFATION 61 x 15 GAL;Und;FOSFATOS FABRICADOS
5000990;THUMBWHEEL SWITCH;Und;REPUESTOS FILM MIMA
5000991;LIFT BELT;Und;REPUESTOS FILM MIMA
3000317;KLEANEX DEC F x 55 GAL;Und;FOSFATOS FABRICADOS
5000992;VLV,SOL,4,24,1/4,MAC,JB 400 SERIES MAC VLV;Und;REPUESTOS HOT MELT
3000537;ROLLO MANUAL 15x12x450 BYCSA;Und;ROLLOS FABRICADOS
3000050;ALLBRITE SATIN SS 30 x 25 KGS (SATILUME;Und;ADITIVOS COMERCIALIZ
5000995;BOLSAS POLIESTER 47 CM X 17CM X 5 CM;Und;RPTO LINEA GALVANICA
5000997;VIBRATION ABSORBER D40/H30/1-FOOT;Und;RPTO LINEA GALVANICA
5000998;CENTER POST DISC FILTER 0620, PVDF;Und;RPTO LINEA GALVANICA
3000044;ALLBRITE PH x 05 KGS;Und;ADITIVOS FABRICADOS
5001001;SCREW 3/8-16X1, PVC-C;Und;RPTO LINEA GALVANICA
5000378;MAQ.SEMI AUTO 2 MTS PLATO GIRAT-PLATO INCLUIDO;Und;EQUIPOS FILM MIMA
5001007;PANEL ZDX GFPY;Und;RPTO LINEA GALVANICA
5001012;PRESSURE GAUGE 0-2 BAR INCL ADAPTER;Und;RPTO LINEA GALVANICA
3000954;VICAFIL SUMAC 5T x 25 Kg;Und;JABONES TREFILACION
3001105;ROLLO MANUAL 50x12x450 BYCSA;Und;ROLLOS FABRICADOS
3001555;ROLLO MANUAL 30x12x200 BYCSA;Und;ROLLOS FABRICADOS
5001029;BODY EXTENSION ASSY ZDX-1/12 PVC-C;Und;RPTO LINEA GALVANICA
5001030;IMPELLER TUBE ASSY ZDX-1/12 PVC-C;Und;RPTO LINEA GALVANICA
3001585;BN NANOBRIGHT X 05 GAL;Und;ADITIVOS FABRICADOS
3001245;ROLLO MANUAL 12.5x12x450 MTS BYCSA;Und;ROLLOS FABRICADOS
3000672;TADALTEXMAN 01 x 05 GAL;Und;LUBRICANTES FABRICAD
3000673;TADALTEXMAN 01 x 55 GAL;Und;LUBRICANTES FABRICAD
3000967;BN 2007 SUPERBRIGHT x 01 GAL;Und;ADITIVOS FABRICADOS
5001251;O-RING,ADPTR PLT,PST PMP;Und;REPUESTOS HOT MELT
3000975;BA�O CU CN x 20 KGS;Und;ADITIVOS FABRICADOS
5001035;RELEASE TRIGGER IG07;Und;REPUESTOS FINISHING
5001358;EYEBOLT SET SMALL;Und;REPUESTOS FINISHING
5001038;COMPRESSING SPRING 0.90X09.00X013.3;Und;REPUESTOS FINISHING
5001039;SIDE GATE IG07;Und;REPUESTOS FINISHING
5000434;ORING 111,70 TFE VITON;Und;REPUESTOS HOT MELT
5001040;SUCTION TUBE IG06;Und;REPUESTOS FINISHING
3000976;UNICKLAT AC ZYN CARRIER x 01 Gal;Und;ADITIVOS FABRICADOS
3000674;TADALTEXMAN 02 x 05 GAL;Und;LUBRICANTES FABRICAD
3001032;CINTA TRANSP.48X100 FUNDIHERRAJES;Und;CINTA COMERCIALIZADA
3000984;PULIBRILL 11-B x 20 KGS;Und;ADITIVOS FABRICADOS
3001009;PREMEZCLA C X KGS;Und;ADITIVOS FABRICADOS
5001184;MAQ.ENVOLVEDORA PLATAFORMA GIRATORIO SISTEMA DE CORTE Y PINZA AUTOMATICA;Und;EQUIPOS FILM MIMA
3001031;VICAFIL TS 7113 X 25 KG;Und;JABONES TREFILACION
3000675;TADALTEXMAN 02 x 55 GAL;Und;LUBRICANTES FABRICAD
3000787;OPTIUM AIR SCREW  X 05 GAL;Und;LUBRICANTES FABRICAD
3001590;BLUE TRIVALENT CROMATE R  x 04 KGS;Und;ADITIVOS FABRICADOS
5001367;FLTR ASSY,100 MESH,SS,BF STAINLESS STEEL FILTER A;Und;REPUESTOS HOT MELT
5001495;PROXIMITY SWITCH;Und;REPUESTOS FINISHING
7000100;TORTA EMPAQUES;Kg;OTROS INGRESOS
3001244;CLING 18 PULG. CN X 1400M;Und;ECOBYC CLING FILM
3000480;OPTIUM TERM F-2 x 55 GAL;Und;LUBRICANTES FABRICAD
5000099;CABLE DE PUESTA A TIERRA;Und;REPUESTOS FINISHING
3000167;CLEANER BD x 04 KGS;Und;ADITIVOS FABRICADOS
3001049;VICAFIL TFH 1551 x 19 Kg;Und;JABONES TREFILACION
5001409;POWDER TUBE KNEE CPL WITH O-RING GM01;Und;REPUESTOS FINISHING
5000228;EMPU�ADURA;Und;REPUESTOS FINISHING
5001069;SUICHE PEDAL PLASTICO CON PROTECCI�N IP65;Und;REPUESTOS HOT MELT
3001599;ALCOHOL ANTIS�TICO X LITRO;Und;LINEA DESINFECTANTES
3001101;SUGAROIL 25000 x 200 lts;Und;JABONES TREFILACION
5001073;SW AS,OT,DM SWITCH, OVERTEMP;Und;REPUESTOS HOT MELT
5001076;WET IND,MEMB FILT,PUR  FILTER MEMBRANE;Und;REPUESTOS HOT MELT
5001077;MS 200.E/120V/A013263, PISTOLA APLICADORA;Und;REPUESTOS HOT MELT
5000248;ESPACIADOR METALICO;Und;REPUESTOS FILM MIMA
5001078;ABLAGEPLATTE;Und;REPUESTOS HOT MELT
3001223;CLING 20 PULG. CN x 1400 MTS;Und;ECOBYC CLING FILM
5001079;SET- VERSCHLEIT MS 200;Und;REPUESTOS HOT MELT
5001080;NOZZLE M14 CPL;Und;REPUESTOS HOT MELT
5001081;NOZZLE M14 PNEU;Und;REPUESTOS HOT MELT
5001082;INJECTION NEEDLE M14;Und;REPUESTOS HOT MELT
5001083;ADAPTADOR M14;Und;REPUESTOS HOT MELT
5000868;PUMP CASING 0600/NIPLE 23418620;Und;RPTO LINEA GALVANICA
3000873;REGENERADOR ANIONICO x 20 LITROS;Lt;REACTIVOS
3000538;ROLLO MANUAL 15x15x450 BYCSA;Und;ROLLOS FABRICADOS
5001472;PISTOLA OPTISELECT CON CABLE SIN MANGEURAS NI TUERCAS RACOR;Und;REPUESTOS FINISHING
5001084;NOZZLE WITH 3 HOLES;Und;REPUESTOS HOT MELT
3000753;VITAFILM 12 X 1200 MTS BICAPA;Und;ROLLO VITAFILM COMER
5001105;ELECTROBOMBA DE SUPERFICIE EN ACERO INOXIDABLE 316 DE 1,0 HP;;PLANTA TTO DE AGUAS
5001106;ELECTROBOMBA DE SUPERFICIE EN ACERO INOXIDABLE 304 DE 3,0 HP;;PLANTA TTO DE AGUAS
5001111;SOLENOID VALVE-D08-D08;Und;REPUESTOS FINISHING
5001117;OUTLET CAP/LOCKNUT 49000, PP;Und;RPTO LINEA GALVANICA
5000290;GUIA METALICA PINES COMPUERTA;Und;REPUESTOS FILM MIMA
5001137;MODULE Z  ADHESIVE DISPENSING VALVE;Und;REPUESTOS HOT MELT
5001138;RESISTENCIA TITANIO 1000W 220V 70 CMS;Und;RPTO LINEA GALVANICA
3001457;ROLLO MANUAL 50x23x5KG BYCSA;Und;ROLLOS FABRICADOS
3001038;ROLLO MANUAL 15x15x420 BYCSA;Und;ROLLOS FABRICADOS
5001141;ADAPTADOR A BOMBA MAGNETICA;Und;RPTO LINEA GALVANICA
5001142;IMPELLER ASSEMBLY 40W PP/CARBON;Und;RPTO LINEA GALVANICA
5001148;FUSE,5A,5MMX20MM;Und;REPUESTOS HOT MELT
5001151;FTG,SKT PLUG,#04 O-SEAL;Und;REPUESTOS HOT MELT
3000809;OPTIUM GREASE EP 0 x 16 KGS;Und;LUBRICANTES FABRICAD
5001161;SNSR, TEMP, DMINI;Und;REPUESTOS HOT MELT
5001166;PUMP CASING 1040 PP;Und;RPTO LINEA GALVANICA
5001168;ADAPTOR 1040, NORYL;Und;RPTO LINEA GALVANICA
3000223;CUPRACID 210 B EUR x 04 KGS;Und;ADITIVOS COMERCIALIZ
5001171;CABLE 5.00M;Und;REPUESTOS FINISHING
5001172;BOMBA DOSIFICADORA LMI. 1 GPH, 110PSI. CABEZAL Y CHEQUES PVDF;Und;EQP LINEA GALVANICA
5001173;BASE METALICA CON TAMBOR PLASTICO 15 GlS LINEA SUCCION;Und;EQP LINEA GALVANICA
5000357;MANGUERA DE AIRE CPL 6M;Und;REPUESTOS FINISHING
5000673;TUERCA DE RACOR;Und;REPUESTOS FINISHING
5000048;BOARD;Und;REPUESTOS FILM MIMA
5001178;FLAT SPRAY NOZZLE CPL;Und;REPUESTOS FINISHING
5001180;ELECTROBOMBA CENTRIFUGA TIPO MONO BLOCK AL RED CP 620-4 de 1.0 H.P;;PLANTA TTO DE AGUAS
3000883;CUPRACID 210 A EUR x 01 KGS;Und;ADITIVOS COMERCIALIZ
5001202;GUN CABLE L=6M CPL. GM03;Und;REPUESTOS FINISHING
3001482;CINTA TRANSP.48x100 DATECSA;Und;CINTA COMERCIALIZADA
3000574;ROLLO YUMBO 45x17x4500 BYCSA;Und;ROLLOS FABRICADOS
5001188;CARRIAGE FIXED SIDE;Und;REPUESTOS FINISHING
3000815;OPTIUM SAE 20W 50 SN x 55 GAL;Und;LUBRICANTES FABRICAD
5000102;CADENA;Und;REPUESTOS FILM MIMA
5001189;CARRIAGE ADJUSTABLE SIDE;Und;REPUESTOS FINISHING
3001347;OPTIMIZACION Y REDISE�O PTARI CORPACERO;UND;PLANTA TTO DE AGUAS
5001190;BRAKED RESISTOR 100. COOLING ELEMENT;Und;REPUESTOS FINISHING
5001191;OPTIMOVE CR07 CPL.;Und;REPUESTOS FINISHING
3001018;PULIBRILL AB 405 x 13 KGS;Und;ADITIVOS FABRICADOS
5001193;FRECUENCY CONVERTER ALTIVAR ZA04;Und;REPUESTOS FINISHING
3001022;ELECTRO KLEANEX HT LE x 25 KGS;Und;ADITIVOS FABRICADOS
3000817;TADAL CT 66 x 55 GAL;Und;LUBRICANTES FABRICAD
5001195;PINCH VALVE SLEEVE NW32;Und;REPUESTOS FINISHING
5000711;Y-CONEXION3XD06;Und;REPUESTOS FINISHING
5000376;MAQ.MC ALBO APLICADOR STRETCH 2.3 MTS;Und;EQUIPOS FILM MIMA
3000568;ROLLO PRE-ESTIRADO 10 MIC X 550 MT;Und;ROLLOS FABRICADOS
3001106;IORGABIO GFE Y 25.000  x 200 Lt;Und;JABONES TREFILACION
3001331;KLEANEX 2000 F x 200 KGS;Und;FOSFATOS FABRICADOS
5000058;BOLSAS CESTAS 45 CMS;Und;RPTO LINEA GALVANICA
3000105;BN NIQUEL LC x 05 GAL;Und;ADITIVOS FABRICADOS
3000329;KLEANEX ZA x 20 KGS;Und;ADITIVOS FABRICADOS
3001024;BN GREY PARTE 1 x 04 KGS;Und;ADITIVOS FABRICADOS
5000100;CABLE ENSAMBLE PISTOLA DYNAGUN;Und;REPUESTOS HOT MELT
5001116;CONTROL MODULE FOR EXTINGUISHER LMK1D CAT. 3;Und;REPUESTOS FINISHING
3001025;BN GREY PARTE 2 x 04 KGS;Und;ADITIVOS FABRICADOS
5001396;CONVERSOR DIG AISL ENT. PULSO SAL 0-20MA - CN-6400-C1;Und;REPUESTOS HOT MELT
3001547;MOTOMUNDO KMF 4T SAE 20W50 JASO MA-2 x 01 LITRO;Und;LUBRICANTES FABRICAD
5001252;INJECTOR EI06-V CPL.;Und;REPUESTOS FINISHING
3001026;BN GREY PARTE 3 x 04 KGS;Und;ADITIVOS FABRICADOS
3001310;DETERGENTE LIQUIDO x 04 LITRO;Und;LINEA DESINFECTANTES
3000129;BYC STABILIZER ZN LE x 05 GAL;Und;ADITIVOS FABRICADOS
3000235;ELECTRO KLEANEX CO x 25 KGS;Und;ADITIVOS FABRICADOS
3001167;UNIFIX AL NC x 20 KGS;Und;FOSFATOS FABRICADOS
5001344;SOCKET,CONTACT,20-26 GA CONTACT PIN, SOCKET;Und;REPUESTOS HOT MELT
3001015;ROLLO MADRE 38x15x4500 BYCSA;Und;ROLLOS FABRICADOS
3000069;ARGUNA HT ABRILLANTADOR 1 x KILO;Und;ADITIVOS COMERCIALIZ
5001345;PIN,CONTACT,20-26 GA;Und;REPUESTOS HOT MELT
3000490;PASIBRILL BRONCE x 04 LTS;Und;ADITIVOS FABRICADOS
3000600;SOLUCION INDICADORA X 1 LT.;LTS;REACTIVOS
3000831;OPTIUM ENGRAFLUID 520 x 05 GAL;Und;LUBRICANTES FABRICAD
5000876;IMPELLER 0600 2 BLADE, PVDF-E;Und;RPTO LINEA GALVANICA
5000135;CESTAS TITANIO 0.9CMx5CMx15CM;Und;RPTO LINEA GALVANICA
5000877;PUMP COVER 0600-HOSEADAPTER D32, PP-E;Und;RPTO LINEA GALVANICA
5001374;CMPND,HT XFER COMPUND FOR HT TRANSFER;Und;REPUESTOS HOT MELT
3000070;ARGUNA HT ABRILLANTADOR 2 x KILO;Und;ADITIVOS COMERCIALIZ
5000832;AUTOMATIC GUN CPL OPTIGUN AX-1;Und;REPUESTOS FINISHING
3001027;BN GREY PARTE 4 x 04 KGS;Und;ADITIVOS FABRICADOS
5001423;BATERIA DE 12 VDC 40 A/H TIPO VRLA;Und;REPUESTOS FILM MIMA
5000878;MECH SEAL CR15/B Q1Q1 EGG COMPL-E;Und;RPTO LINEA GALVANICA
5001450;ACTIVE RUBBER ROLLER (M10);Und;REPUESTOS HOT MELT
5000774;CARGADOR DE BATERIA PARA MAQUINA ENVOLVEDORA MODELO GIROTONDO 24 VDC 4A ENTRADA 110VAC;Und;REPUESTOS FILM MIMA
3001174;TADAL LA 340 VZ X 150 KG;Und;LUBRICANTES FABRICAD
5000388;MICRO ACTIVE SWITCH;Und;REPUESTOS FILM MIMA
5001099;MAINTENANCE SET FOR PP06 (-E) POWDER PUMP;Und;REPUESTOS FINISHING
5000872;PUMP CASING 0600/NIPLE 23418620-E;Und;RPTO LINEA GALVANICA
5000875;CENTRIFUGAL PUMP MSP 0600-CRS-EPDM-E;Und;RPTO LINEA GALVANICA
5000207;DISCOS PAPEL FILTRO CARTON 2500 R;Und;RPTO LINEA GALVANICA
5001123;WASHER THRUST 1040/1500 MOTOR END-E;Und;RPTO LINEA GALVANICA
3001208;IORGABIO GREASE 21 x 180 KGS;Und;JABONES TREFILACION
3000843;OPTIUM EMULBYC BS x 05 GAL;Und;LUBRICANTES FABRICAD
3000221;CUPRACID 210 A EUR x 04 KGS;Und;ADITIVOS COMERCIALIZ
5000010;ACTIVE CARBON CARTRIDGEPLEATED 10 INCH;Und;RPTO LINEA GALVANICA
5001158;FTG,SVL90,06FJX06MJ,STL - THREADED SWIVEL NUT ELBOW;Und;REPUESTOS HOT MELT
3001043;YELLOW TRIVALENT CROMATE  x 20 KGS;Und;ADITIVOS FABRICADOS
3000851;OPTIUM HIDRAFLUID 220 x 55 GAL;Und;LUBRICANTES FABRICAD
3000884;CUPRACID 210 B EUR x 01 KGS;Und;ADITIVOS COMERCIALIZ
3000864;TADALSOL A-4 x 55 GAL;Und;LUBRICANTES FABRICAD
3000871;OPTIUM SAE 10W 30 SN x 55 GAL;Und;LUBRICANTES FABRICAD
5001474;ADHESIVO HOT MELT - REF W-1050;Kg;ADHESIVOS
5000791;SS HEX BOLT M12 X 60/15;Und;RPTO LINEA GALVANICA
3000109;BN TAM x 05 GAL;Und;ADITIVOS FABRICADOS
3000830;NITROMETRO GRADUADO;Und;REACTIVOS
5000858;UNION PiIECE D08;Und;REPUESTOS FINISHING
3000943;HIDROXIDO DE SODIO  0.1 N x LITRO;LTS;REACTIVOS
5000476;O-RING VITON 326 (40.64 X 5.33);Und;RPTO LINEA GALVANICA
5001434;RESISTENCIAS INOX DE 1.5 KW de 60 CM;Und;RPTO LINEA GALVANICA
3000818;ROLLO YUMBO 45x12x4500 BYCSA;Und;ROLLOS FABRICADOS
3001050;BYC CATAPHORETIC  x 20 KGS;Und;ADITIVOS FABRICADOS
5001445;LACEY CARBON 200# COPPER GRIDS 25/BX;Und;EQP LINEA GALVANICA
3000844;SERVICIO TECNICO;Und;OTROS INGRESOS
3001472;BYC LAC SOLUBLE R x 20 KG;Und;ADITIVOS FABRICADOS
5001513;EQUIPO DE APLICACI�N DE ADHESIVO HOT MELT;Und;EQUIPOS HOT MELT
AF1524B0006;VITRINA KALLEY FROST UNA PUERTA DE 211 LITROS-K-SC211L2 BLANCO;;ADITIVOS COMERCIALIZ
3000885;CUPRACID 210 MAKE-UP EUR x 01 KGS;Und;ADITIVOS COMERCIALIZ
3000903;OPTIUM ENGRAFLUID 100 x 55 GAL;Und;LUBRICANTES FABRICAD
5000597;SOPORTE CON ACOPLAMIENTO RAPIDO;Und;REPUESTOS FINISHING
5000733;TUBO DE PLASTICO D08/16;Und;REPUESTOS FINISHING
3000532;ROLLO MANUAL 12.5x15x450 BYCSA;Und;ROLLOS FABRICADOS
3000725;VICAFIL QCHF X 25 KGS;Und;JABONES TREFILACION
3000162;CINTA TRANSP.48x100 CASA LUKER;Und;CINTA COMERCIALIZADA
3000391;OPTIUM CRI x 05 GAL;Und;LUBRICANTES FABRICAD
5001422;CARRO SOPORTE EQUIPO DE PINTURA ELETROSTATICA;Und;REPUESTOS FINISHING
3001325;ELITE CAR TECHNOLOGY 10W40 SN x 01 GAL;Und;LUBRICANTES GOODYEAR
3001058;YELLOW TRIVALENT CROMATE  x 04 KGS;Und;ADITIVOS FABRICADOS
3000778;ZINCRO IRIS x 05 GAL;Und;ADITIVOS FABRICADOS
3001209;SUMAC 3T X 25 KGS;Und;JABONES TREFILACION
3000749;VITAFILM 08 x 12 MICRAS x 1200 MTS;Und;ROLLO VITAFILM COMER
5000740;QUICK COUPLING NW5-D08 BLACK;Und;REPUESTOS FINISHING
5000006;ACOPLAMIENTO RAPIDO NW5-D08 ROJO;Und;REPUESTOS FINISHING
3000914;TADALCHAIN P X 01 GAL;Und;LUBRICANTES FABRICAD
5001240;KIT,OUTPUT,DPC2 & TPC2;Und;REPUESTOS HOT MELT
3001210;VICAFIL TF 44G x 25 KGS;Und;JABONES TREFILACION
3000716;UNIFIX 5-60 L x 05 GAL;Und;ADITIVOS FABRICADOS
3000135;BYCLENE ZCA X 200 KGS;Und;ADITIVOS FABRICADOS
3000915;OPTIUM SYNTECTIC HV20 x 05 GAL;Und;LUBRICANTES FABRICAD
5001453;M8-1.25 X 80MM LG HEX HEAD CAP SCREW 10.9 ZINC PLATED;Und;REPUESTOS HOT MELT
3001292;ELITE CAR EXPERT 15W40 CI-4 x 55 GAL;Und;LUBRICANTES GOODYEAR
3001076;BYC SOLVENT CATAPHORETIC X 17 KG;Und;ADITIVOS FABRICADOS
3000337;MIRALLOY 2844-2 BRIGHTENER;Und;METALES PRECIOSOS
3001083;CROMIST N-70 AC x 05 GAL;Und;ADITIVOS FABRICADOS
3001087;PHEX 3 x 200 KGS;Und;ADITIVOS FABRICADOS
3000923;OPTIUM EMULBYC BS x 01 GAL;Und;LUBRICANTES FABRICAD
3001542;PEGA PIB REF CL60;Und;ROLLOS STRETCH COMER
5001454;M10-1.5 X 80MM LG HEX HEAD CAP SCREW 10.9 ZINC PLATED;Und;REPUESTOS HOT MELT
3000443;OPTIUM LUBRIPLAST x 05 GAL;Und;LUBRICANTES FABRICAD
3000845;ACIDO SULFURICO 20% x 1 LT;lts;REACTIVOS
3000007;ACIDO CLORHIDRICO 0.1 N x LITRO;LTS;REACTIVOS
3000934;EMULSIFICADOR DE ACEITE (EQ);Und;LUBRICANTES FABRICAD
5000842;GUN SHAFT GM 02;Und;REPUESTOS FINISHING
3000631;TADAL CU 133 ACB x 55 GAL;Und;LUBRICANTES FABRICAD
5001455;M33-3.5 X 130MM LG SOCKET HEAD CAP SCREW 12.9;Und;REPUESTOS HOT MELT
5001456;RESISTENCIA DE CALENTAMIENTO 220 VAC, 150 V;Und;REPUESTOS FILM MIMA
5001457;CONTROL DIGITAL TEMPERATURA W3230;Und;REPUESTOS FILM MIMA
5001458;INDUSTRIAL INCUBADORA 110 V;Und;REPUESTOS FILM MIMA
3000271;FOSFATION PL 30/70 x 019 KGS;Und;FOSFATOS FABRICADOS
5001467;CAN BUS CABLE 4PINS L = 0.50M;Und;REPUESTOS FINISHING
3001200;STRIPPEX 150-LE x 05 KGS;Und;ADITIVOS FABRICADOS
3000941;OPTIUM SAE  5W 30 SN x 1/4 GAL;Und;LUBRICANTES FABRICAD
3001289;ELITE CAR EXPERT 20W50 SN x 55 GAL;Und;LUBRICANTES GOODYEAR
3000542;ROLLO MANUAL 30x15x450 BYCSA;Und;ROLLOS FABRICADOS
3000338;MIRALLOY 2847-1 BRIGHTENER;Und;METALES PRECIOSOS
3000360;NIQUEL S PELLET x 5 BOLSAS DE 10 KGS;KGS;ANODOS Y METALES
3000239;ESTANNATO POTASICO x 25 KGS;KGS;SALES
5001490;GUN CABLE L=6M CPL. GM04;Und;REPUESTOS FINISHING
3001204;BZ NC PARTE A BRIGHTENER x 60 KGS;Und;ADITIVOS FABRICADOS
3000572;ROLLO STRETCH FILM ROJO 50 CMS x 0.8;Und;ROLLOS STRETCH COMER
3001243;BA�O ZN NA x 20 KGS;Und;ADITIVOS FABRICADOS
3001366;ELITE CAR SUPERTRUK 15W40 CK-4 x 05 GAL;Und;LUBRICANTES GOODYEAR
3000959;OPTIUM BYC EMULSIONABLE B ISOTANQUE;Und;LUBRICANTES FABRICAD
3001295;ELITE CAR SUPERTRUK 15W40 CK-4 x 55 GAL;Und;LUBRICANTES GOODYEAR
3000968;OPTIUM HIDRAFLUID 320 x 55 GAL;Und;LUBRICANTES FABRICAD
3000339;MIRALLOY 2847-2 BRIGHTENER;Und;METALES PRECIOSOS
3001249;BYC AT2 x 05 KGS;Und;ADITIVOS FABRICADOS
3001250;BYC AT3 x 4.5 KGS;Und;ADITIVOS FABRICADOS
3000746;VICAFIL TS 853 X 25 KGS;Und;JABONES TREFILACION
3000969;OPTIUM EMULBYC TXT x 05 GAL;Und;LUBRICANTES FABRICAD
3001253;ALCALINE COOPER BRIGHTENER x 20 KGS;Und;ADITIVOS FABRICADOS
3001254;ALCALINE COOPER CARRIER x 20 KGS;Und;ADITIVOS FABRICADOS
3001326;ELITE CAR TECHNOLOGY 10W40 SN x 55 GAL;Und;LUBRICANTES GOODYEAR
3000980;OPTIUM HIDRAFLUID 320 x 05 GAL;Und;LUBRICANTES FABRICAD
3001283;ELITE CAR TECHNOLOGY 5W30 SN x 55 GAL;Und;LUBRICANTES GOODYEAR
3000575;ROLLO YUMBO 45x19x4500 BYCSA;Und;ROLLOS FABRICADOS
3001258;DEPAS 78 x 01 GAL;Und;ADITIVOS FABRICADOS
3001286;ELITE CAR TECHNOSYNT 10W30 SN x 55 GAL;Und;LUBRICANTES GOODYEAR
3001302;BA�O NK X 20 KG;Und;ADITIVOS FABRICADOS
5000553;RODILLO PRINCIPAL;Und;REPUESTOS FILM MIMA
3001582;VICAFIL SL 3440 x 20 KGS;Und;JABONES TREFILACION
5000972;RESISTENCIA TITANIO 3000W 220V 80 CMS;Und;RPTO LINEA GALVANICA
5000734;TUBO DE POLVO CPL GM03;Und;REPUESTOS FINISHING
3001360;KLEANEX ABF X 1000 KGS;Und;ADITIVOS FABRICADOS
3001446;PULIBRILL 61 x 20 KGS;Und;ADITIVOS FABRICADOS
3000295;HUMECTANTE DIC x 04 KGS;Und;ADITIVOS FABRICADOS
5000775;END PLATE WITH HOOK GM  03;Und;REPUESTOS FINISHING
3001448;BN GREY PARTE 1 X 20 KGS;Und;ADITIVOS FABRICADOS
5000671;TUERCA A CONTRA PG21;Und;REPUESTOS FINISHING
3001246;X ROLLO MANUAL 15x12x450 MTS;Und;ROLLOS FABRICADOS
5001515;O-RING D008.00X4.00 NBR70;Und;REPUESTOS FINISHING
5000456;O-RING D012.00X1.00 FPM75;Und;REPUESTOS FINISHING
3000292;GRANULOS LIMPIEZA CICLON x 04 KGS;KGS;REPUESTOS FINISHING
5001497;POWDER TUBE CPL. GA03-900;Und;REPUESTOS FINISHING
5000337;KIT FILTRO SOLENOIDES;Und;REPUESTOS HOT MELT
3001449;BN GREY PARTE 2 X 20 KGS;Und;ADITIVOS FABRICADOS
3001298;ELITE GEAR 80W90 GL-5 x 55  GAL;Und;LUBRICANTES GOODYEAR
3000702;UNICKLAT 2006 x 05 GAL;Und;ADITIVOS FABRICADOS
3000981;OPTIUM CT 343 HV x 275 GAL;Und;LUBRICANTES FABRICAD
